,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h),"Day Ahead Price (N2EX, local) - GB (£/MWh)_min","Day Ahead Price (N2EX, local) - GB (£/MWh)_max","Day Ahead Price (N2EX, local) - GB (£/MWh)_mean","Day Ahead Price (N2EX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX, local) - GB (£/MWh)_min","Day Ahead Price (EPEX, local) - GB (£/MWh)_max","Day Ahead Price (EPEX, local) - GB (£/MWh)_mean","Day Ahead Price (EPEX, local) - GB (£/MWh)_std","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_4","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_5","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_6","Day Ahead Price (EPEX half-hourly, local) - GB (£/MWh)_timeslot_7",National Demand Forecast (NDF) - GB (MW)_timeslot_0,National Demand Forecast (NDF) - GB (MW)_timeslot_1,National Demand Forecast (NDF) - GB (MW)_timeslot_2,National Demand Forecast (NDF) - GB (MW)_timeslot_3,National Demand Forecast (NDF) - GB (MW)_timeslot_4,National Demand Forecast (NDF) - GB (MW)_timeslot_5,National Demand Forecast (NDF) - GB (MW)_timeslot_6,National Demand Forecast (NDF) - GB (MW)_timeslot_7,"Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (N2EX, local) - GB (£/MWh)_timeslot_3","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_0","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_1","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_2","Day Ahead Price (EPEX, local) - GB (£/MWh)_timeslot_3"
2023-01-12 07:00:00,740.0,712.0,80,80,80.0,80,621,626,87.0,38.0,88.0,15.0,5.95,6.99,10.0,15.0,1.11,4.52,16.72,177.29,99.1,59.35,15.4,159.0,106.7,49.76,100.0,156.0,140.0,148.6,147.0,138.0,140.0,130.0,29858.0,31664.0,32734.0,33200.0,33701.0,33700.0,33553.0,33300.0,142.07,177.29,176.9,148.2,150.0,150.0,154.9,144.1
2023-01-12 11:00:00,542.0,515.0,80,80,80.0,80,597,582,100.0,42.0,87.0,12.0,6.95,3.09,0.0,11.42,0.0,2.59,16.72,177.29,99.1,59.35,15.4,159.0,106.7,49.76,133.6,131.2,130.7,133.6,140.0,140.0,140.0,135.0,33092.0,32926.0,33008.0,33104.0,33540.0,33571.0,33568.0,33859.0,127.99,125.61,121.63,110.0,144.1,143.0,140.0,136.5
2023-01-12 15:00:00,466.0,458.0,80,80,80.0,80,630,708,84.0,1.0,96.0,,1.12,19.48,14.5,0.5,1.04,,16.72,177.29,99.1,59.35,15.4,159.0,106.7,49.76,131.0,138.6,129.7,171.0,167.0,171.4,185.6,150.5,34525.0,35527.0,36725.0,38136.0,38554.0,38700.0,38429.0,37428.0,99.81,144.95,174.08,158.51,126.9,145.7,159.0,158.5
2023-01-12 19:00:00,474.0,594.0,80,80,80.0,80,709,758,90.0,40.0,98.0,12.0,10.25,14.6,10.0,11.47,1.04,2.09,16.72,177.29,99.1,59.35,15.4,159.0,106.7,49.76,160.58,141.0,163.8,128.0,135.6,82.0,94.0,56.9,36648.0,35292.0,33908.0,32500.0,30875.0,29265.0,27231.0,25664.0,170.08,133.21,70.07,35.23,135.85,133.0,94.0,47.8
2023-01-12 23:00:00,688.0,725.0,80,80,80.0,80,808,788,63.0,19.0,54.0,,1.5,3.0,0.0,5.0,6.1,,16.72,177.29,99.1,59.35,15.4,159.0,106.7,49.76,34.0,0.0,-10.0,43.6,16.0,-10.0,0.0,18.0,23940.0,22900.0,21860.0,23000.0,22715.0,22089.0,21666.0,21205.0,20.03,10.05,6.53,0.0,15.4,12.0,9.8,0.6
2023-01-13 03:00:00,815.0,767.0,80,80,80.0,80,808,799,82.0,18.0,17.0,,15.38,2.52,10.5,3.0,6.0,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,17.4,-10.0,28.9,23.0,55.0,88.3,75.0,126.4,20725.0,20459.0,20200.0,20405.0,21037.0,22110.0,24701.0,27244.0,0.0,0.63,41.18,88.46,0.0,9.5,44.7,79.8
2023-01-13 07:00:00,833.0,773.0,80,80,80.0,80,673,634,80.0,34.0,49.0,,1.46,2.62,20.0,11.36,7.12,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,128.0,168.3,150.0,153.1,166.0,150.4,151.0,133.4,30218.0,31881.0,32984.0,33240.0,34468.0,34500.0,34209.0,34100.0,116.28,151.72,158.89,134.99,125.4,134.4,138.7,131.3
2023-01-13 11:00:00,697.0,643.0,80,80,80.0,80,654,600,98.0,42.0,43.0,,1.24,2.49,0.0,11.44,7.02,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,128.0,124.6,131.2,128.0,126.0,120.0,128.0,110.0,33803.0,34492.0,34571.0,34374.0,34143.0,33533.0,33200.0,33388.0,135.12,131.41,123.92,115.9,128.6,127.0,128.2,125.7
2023-01-13 15:00:00,532.0,483.0,80,80,80.0,80,606,726,70.0,6.0,49.0,,0.71,7.3,25.0,0.0,6.87,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,100.0,122.0,110.0,167.3,175.0,174.0,176.0,148.5,33574.0,34427.0,35404.0,36732.0,38224.0,38690.0,38184.0,37284.0,123.94,141.16,181.0,169.82,128.4,152.0,164.0,163.95
2023-01-13 19:00:00,513.0,614.0,80,80,80.0,80,657,621,90.0,32.0,69.0,,1.24,2.9,10.7,12.0,6.92,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,168.0,168.0,174.0,125.0,115.0,35.0,76.0,20.0,35792.0,34618.0,33282.0,31920.0,30015.0,28094.0,26349.0,24394.0,175.38,138.94,139.4,87.39,152.0,144.5,139.4,108.0
2023-01-13 23:00:00,583.0,605.0,80,80,80.0,80,655,757,87.0,18.0,36.0,,1.11,4.16,5.0,3.0,6.1,,0.0,181.0,102.73,60.24,0.0,164.0,100.87,56.5,67.4,18.6,13.0,27.25,20.0,5.3,5.0,0.0,22933.0,21870.0,21700.0,22110.0,21643.0,21130.0,20440.0,20016.0,93.37,68.29,55.43,44.81,73.0,52.2,44.7,39.1
2023-01-14 03:00:00,737.0,723.0,80,80,80.0,80,662,771,87.0,17.0,,,7.95,4.95,5.0,0.0,,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,5.0,0.0,24.0,24.5,33.0,69.7,31.0,132.8,19782.0,19309.0,19100.0,19484.0,20173.0,21317.0,24031.0,26364.0,36.57,29.38,38.99,48.98,29.9,25.8,35.0,43.8
2023-01-14 07:00:00,826.0,764.0,80,80,80.0,80,617,711,88.0,17.0,49.0,,4.52,7.45,8.5,0.0,7.12,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,80.0,128.3,141.0,156.7,163.9,163.9,148.0,135.0,29316.0,30874.0,32507.0,33110.0,33780.0,33627.0,32357.0,31859.0,60.0,103.47,165.0,158.27,59.8,95.3,118.9,130.4
2023-01-14 11:00:00,770.0,726.0,80,80,80.0,80,556,626,97.0,29.0,43.0,,4.95,2.95,0.0,0.0,7.02,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,135.7,131.2,133.9,132.6,128.2,116.0,120.9,121.1,31377.0,31554.0,31849.0,31910.0,32130.0,32222.0,32486.0,32482.0,137.99,134.93,115.3,96.3,120.3,123.0,114.1,110.8
2023-01-14 15:00:00,615.0,509.0,80,80,80.0,80,624,630,82.0,,49.0,,14.69,2.66,20.0,,6.87,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,124.0,131.0,128.6,168.0,186.0,186.0,180.4,170.0,32629.0,33570.0,34807.0,35962.0,37689.0,38500.0,38105.0,37458.0,106.48,155.1,199.68,167.6,107.8,146.2,169.0,165.6
2023-01-14 19:00:00,620.0,645.0,80,80,80.0,80,721,702,88.0,14.0,49.0,,14.41,4.59,10.0,0.0,6.92,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,180.4,166.4,159.0,139.0,150.8,136.8,127.5,86.5,36299.0,35364.0,34176.0,33000.0,31352.0,29964.0,28484.0,27001.0,129.94,47.06,39.4,29.94,138.0,70.1,48.0,29.6
2023-01-14 23:00:00,740.0,743.0,80,80,80.0,80,814,818,77.0,20.0,55.0,,4.75,2.53,1.72,5.0,6.0,,19.16,199.68,91.17,54.39,23.2,169.0,85.02,47.92,144.0,106.5,104.0,118.3,105.4,80.7,94.8,64.9,25626.0,24200.0,23100.0,23800.0,23281.0,22431.0,21625.0,20955.0,19.16,14.13,9.3,3.01,23.2,17.7,8.1,3.3
2023-01-15 03:00:00,813.0,764.0,80,80,80.0,80,733,828,77.0,20.0,17.0,,6.7,4.95,0.43,5.0,6.0,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,80.0,63.25,66.0,60.0,50.0,73.0,47.0,99.0,20481.0,20030.0,19591.0,19400.0,19747.0,20066.0,21225.0,22115.0,0.0,-0.01,-0.01,8.56,1.3,0.0,0.0,8.0
2023-01-15 07:00:00,836.0,778.0,80,80,80.0,80,816,779,95.0,19.0,68.0,,5.3,19.42,0.0,5.0,4.5,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,62.0,110.0,112.4,153.5,160.0,169.0,160.0,163.4,23381.0,24290.0,26360.0,27760.0,29019.0,29800.0,30400.0,30414.0,9.68,24.31,95.05,146.31,44.0,88.8,125.0,141.6
2023-01-15 11:00:00,798.0,740.0,80,80,80.0,80,583,649,95.0,19.0,62.0,,4.08,2.95,0.0,5.0,4.5,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,142.0,138.3,134.4,134.0,128.55,119.3,115.0,113.7,30500.0,30461.0,30376.0,30102.0,29683.0,29512.0,29270.0,29200.0,130.02,160.08,152.6,155.46,137.1,146.0,154.6,168.4
2023-01-15 15:00:00,556.0,511.0,80,80,80.0,80,447,638,100.0,17.0,68.0,,1.55,10.35,0.0,0.0,4.5,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,116.2,136.3,120.3,185.0,180.0,188.8,185.0,146.0,29620.0,30162.0,31302.0,33092.0,34186.0,34380.0,33834.0,32939.0,133.42,165.0,212.15,210.48,139.5,178.0,226.3,197.7
2023-01-15 19:00:00,454.0,612.0,80,80,80.0,80,498,636,100.0,18.0,68.0,,1.05,2.96,0.0,5.0,6.0,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,146.8,117.0,120.0,86.0,100.0,48.0,85.0,35.0,31755.0,30524.0,29145.0,28430.0,26952.0,25937.0,24270.0,23584.0,180.86,146.21,148.19,165.01,179.8,161.2,155.35,136.0
2023-01-15 23:00:00,498.0,604.0,80,80,80.0,80,719,797,100.0,35.0,52.0,,1.2,2.53,0.0,15.0,6.0,,-0.01,212.15,100.78,77.32,0.0,226.3,106.99,74.74,73.7,5.0,0.0,16.9,18.2,9.0,8.9,4.3,22357.0,21700.0,21500.0,22200.0,21688.0,21006.0,20551.0,19991.0,148.82,168.04,171.19,140.46,150.0,150.0,147.25,137.3
2023-01-16 03:00:00,599.0,516.0,80,80,80.0,80,719,802,100.0,34.0,52.0,,8.69,3.97,0.0,10.96,6.0,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,10.1,5.0,10.3,5.0,5.0,20.0,3.7,37.6,19405.0,18871.0,18520.0,18400.0,18730.0,18995.0,19890.0,20639.0,128.01,113.06,130.0,163.8,122.6,120.0,134.0,170.0
2023-01-16 07:00:00,641.0,574.0,80,80,80.0,80,480,591,100.0,34.0,69.0,,1.0,3.1,0.0,20.0,6.99,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,-3.2,50.0,0.0,80.0,73.1,123.4,115.5,136.0,21573.0,22286.0,23759.0,24800.0,26488.0,27260.0,28400.0,28885.0,162.58,164.89,167.09,152.71,170.0,171.9,170.9,161.1
2023-01-16 11:00:00,462.0,499.0,80,80,80.0,80,414,430,85.0,34.0,59.0,,1.0,1.5,0.0,20.0,7.12,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,130.0,130.0,147.0,145.0,140.8,136.6,132.4,130.0,29515.0,30087.0,30500.0,30488.0,31500.0,31673.0,32175.0,32519.0,144.0,141.0,141.23,144.07,149.4,143.0,138.5,141.9
2023-01-16 15:00:00,363.0,322.0,80,80,80.0,80,359,419,49.0,,49.0,,14.29,32.89,40.0,,7.05,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,100.0,133.0,148.0,199.0,214.4,214.0,224.1,210.0,33242.0,34408.0,35989.0,37918.0,39000.0,38874.0,38418.0,37548.0,149.2,156.4,182.38,176.12,149.2,181.0,210.9,216.0
2023-01-16 19:00:00,354.0,448.0,80,80,80.0,80,470,583,82.0,26.0,49.0,,0.01,8.9,15.0,25.0,7.02,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,201.6,182.4,175.1,150.5,175.6,154.0,167.0,123.0,36683.0,35481.0,34765.0,33530.0,32141.0,30446.0,28876.0,27807.0,196.23,149.92,131.9,119.0,203.7,161.9,140.75,126.0
2023-01-16 23:00:00,431.0,569.0,80,80,80.0,80,605,493,100.0,34.0,83.0,,1.16,1.1,0.0,12.5,2.1,,113.06,196.23,150.95,20.66,120.0,216.0,156.42,26.42,154.4,147.0,150.0,179.1,171.0,153.0,154.2,143.0,26011.0,24990.0,24400.0,25400.0,25115.0,24347.0,24150.0,23915.0,129.42,129.45,129.37,121.52,136.9,137.7,138.2,131.0
2023-01-17 03:00:00,515.0,436.0,80,80,80.0,80,623,564,78.0,31.0,52.0,,1.83,2.5,20.0,16.21,6.0,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,140.5,130.3,127.0,120.6,140.0,142.0,166.4,156.9,23477.0,23088.0,23000.0,23035.0,23244.0,24497.0,27418.0,30398.0,118.03,121.89,143.94,170.38,128.0,130.3,148.9,169.0
2023-01-17 07:00:00,545.0,541.0,80,80,80.0,80,443,487,99.0,38.0,93.0,,1.25,3.01,0.0,18.76,2.1,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,161.5,190.0,170.0,187.2,186.0,183.0,176.9,162.0,33614.0,35250.0,36764.0,37300.0,38025.0,38200.0,38096.0,37700.0,183.5,193.5,196.29,179.1,186.0,196.0,193.0,175.65
2023-01-17 11:00:00,402.0,361.0,80,80,80.0,80,381,318,68.0,17.0,87.0,,2.1,2.19,25.0,13.89,2.1,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,166.4,155.0,162.0,144.2,139.6,139.0,140.0,139.65,37023.0,36518.0,36708.0,36749.0,36899.0,36800.0,36970.0,36969.0,164.1,156.05,151.66,154.59,165.15,160.9,161.0,162.3
2023-01-17 15:00:00,339.0,307.0,80,80,80.0,80,367,416,49.0,,,,0.01,29.8,30.0,,,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,140.0,167.0,144.0,206.4,185.6,200.0,190.0,181.4,37984.0,39388.0,40503.0,41497.0,42550.0,42546.0,42227.0,42322.0,159.59,183.98,198.64,184.56,168.0,188.9,201.0,186.1
2023-01-17 19:00:00,336.0,436.0,80,80,80.0,80,538,586,67.0,25.0,92.0,,0.01,4.6,23.0,17.24,2.1,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,217.7,184.0,180.5,148.0,150.0,129.6,133.1,90.2,41936.0,40851.0,39374.0,38000.0,36442.0,34590.0,32294.0,30477.0,170.8,145.47,144.17,127.97,170.4,151.55,147.4,131.6
2023-01-17 23:00:00,425.0,560.0,80,80,80.0,80,752,710,89.0,17.0,56.0,,2.35,2.35,2.02,0.78,7.48,,118.03,198.64,156.4,26.05,126.0,201.0,160.59,23.61,130.0,109.0,115.2,134.4,126.5,120.0,124.6,124.0,28599.0,27600.0,27280.0,27600.0,27389.0,26834.0,26322.0,26090.0,124.97,124.7,122.67,110.99,126.0,124.0,123.5,113.52
2023-01-18 03:00:00,635.0,515.0,80,80,80.0,80,752,719,91.0,17.0,55.0,,15.43,3.86,2.02,0.78,6.0,,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,124.2,123.2,123.6,122.0,130.0,130.0,141.3,160.0,25810.0,25605.0,25500.0,25600.0,26285.0,27567.0,30764.0,33948.0,108.2,120.05,136.83,142.97,108.5,121.5,132.98,150.0
2023-01-18 07:00:00,677.0,653.0,80,80,80.0,80,485,467,100.0,38.0,89.0,37.0,3.0,3.14,0.0,18.76,0.0,0.0,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,177.9,209.7,198.0,209.6,213.0,209.6,194.0,186.0,37321.0,39118.0,40557.0,40900.0,41030.0,40240.0,39936.0,39500.0,151.94,168.97,159.4,151.9,159.5,170.0,157.0,146.5
2023-01-18 11:00:00,471.0,473.0,80,80,80.0,80,427,431,75.0,24.0,70.0,30.0,1.5,1.58,15.0,15.89,0.5,0.6,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,179.2,166.2,164.9,157.9,155.3,147.7,148.4,145.7,38889.0,38557.0,38608.0,38527.0,38400.0,38502.0,38823.0,39044.0,134.08,129.91,130.0,137.36,134.8,130.16,131.3,132.0
2023-01-18 15:00:00,385.0,425.0,80,80,80.0,80,409,548,26.0,,,,0.01,22.19,14.0,,,,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,147.4,175.0,156.0,190.75,184.4,190.0,185.6,162.0,39562.0,40384.0,41503.0,42916.0,43600.0,43487.0,43271.0,42694.0,141.49,153.0,166.7,159.71,139.0,154.4,164.1,159.65
2023-01-18 19:00:00,385.0,559.0,80,80,80.0,80,613,598,82.0,21.0,89.0,,1.01,3.0,15.0,17.24,0.0,,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,170.0,142.0,152.0,138.0,148.0,135.1,154.15,121.5,42337.0,41239.0,39399.0,38200.0,36607.0,34620.0,32346.0,30409.0,143.93,133.5,128.2,122.0,148.5,135.0,134.1,117.1
2023-01-18 23:00:00,530.0,579.0,80,80,80.0,80,708,677,96.0,31.0,55.0,,5.82,2.37,2.02,0.78,6.58,,108.2,168.97,137.84,16.6,108.5,170.0,138.02,16.86,145.0,135.0,133.6,150.0,140.0,125.95,121.0,119.0,28298.0,27000.0,26500.0,26900.0,26641.0,26048.0,25500.0,25223.0,129.65,128.06,129.15,121.58,125.3,122.8,125.0,116.7
2023-01-19 03:00:00,656.0,525.0,80,80,80.0,80,726,685,100.0,11.0,54.0,,4.75,1.95,0.0,0.0,6.0,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,122.0,119.0,123.7,120.0,142.0,137.0,150.0,142.6,24858.0,24631.0,24500.0,24603.0,25268.0,26422.0,29301.0,32348.0,119.58,124.06,150.09,169.83,117.1,123.4,143.5,155.0
2023-01-19 07:00:00,665.0,548.0,80,80,80.0,80,428,455,100.0,41.0,87.0,,0.56,2.76,0.0,20.54,1.0,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,129.2,179.2,170.0,180.0,177.6,169.6,165.0,153.3,35570.0,37292.0,38673.0,39010.0,39500.0,39395.0,38950.0,38380.0,173.65,180.77,179.8,174.15,174.9,181.3,180.4,171.5
2023-01-19 11:00:00,428.0,464.0,80,80,80.0,80,380,416,98.0,26.0,86.0,,0.82,3.09,3.05,17.99,1.0,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,150.0,140.0,142.4,138.2,142.0,144.0,150.0,152.0,37870.0,37630.0,37764.0,37769.0,37730.0,37913.0,38313.0,38615.0,160.05,147.01,146.49,150.01,155.2,147.0,144.0,145.4
2023-01-19 15:00:00,339.0,306.0,80,80,80.0,80,353,434,25.0,,,,2.0,6.08,25.0,,,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,141.5,160.0,153.0,185.6,175.0,179.2,183.0,174.5,39214.0,40117.0,41319.0,42820.0,43600.0,43401.0,43101.0,42441.0,165.72,185.24,195.0,184.64,153.8,179.7,190.55,180.0
2023-01-19 19:00:00,336.0,436.0,80,80,80.0,80,468,580,89.0,25.0,87.0,,0.04,4.97,0.0,19.02,1.0,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,161.6,153.4,139.2,150.0,155.0,138.3,138.2,124.0,42002.0,40831.0,38931.0,37670.0,36218.0,34315.0,32180.0,30332.0,172.94,147.22,148.67,127.24,165.0,148.1,140.0,126.0
2023-01-19 23:00:00,406.0,453.0,80,80,80.0,80,683,756,97.0,36.0,55.0,,1.99,2.46,0.0,8.0,6.58,,119.58,195.0,154.79,23.11,116.7,190.55,150.96,22.76,147.1,134.1,130.0,146.1,140.0,135.0,135.1,134.8,28319.0,27110.0,26630.0,27050.0,26859.0,26402.0,26690.0,26364.0,134.09,130.58,130.61,129.01,136.6,136.1,136.6,130.9
2023-01-20 03:00:00,521.0,438.0,80,80,80.0,80,690,776,100.0,44.0,54.0,,6.17,2.54,0.0,15.0,6.0,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,134.8,130.0,142.6,136.0,148.3,146.1,156.2,160.0,25947.0,25673.0,25500.0,25613.0,26311.0,27518.0,30523.0,33698.0,129.0,130.0,147.96,165.58,130.0,134.0,147.5,162.3
2023-01-20 07:00:00,544.0,538.0,80,80,80.0,80,426,580,99.0,37.0,93.0,,1.0,4.38,0.0,24.42,0.62,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,164.0,204.6,181.4,190.4,185.2,179.8,188.0,176.0,37065.0,38868.0,40318.0,40680.0,40870.0,40655.0,40395.0,40000.0,191.84,195.9,191.29,177.51,183.2,198.4,191.8,178.4
2023-01-20 11:00:00,400.0,361.0,80,80,80.0,80,379,540,88.0,35.0,86.0,,0.0,2.94,10.0,19.87,0.62,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,173.0,158.2,152.5,145.2,148.0,142.03,148.93,150.0,38631.0,38240.0,38594.0,38290.0,38148.0,39095.0,39234.0,39172.0,164.08,156.92,156.68,169.22,166.0,160.2,159.0,160.5
2023-01-20 15:00:00,347.0,316.0,80,80,80.0,80,371,650,47.0,,,,0.0,25.0,5.0,,,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,155.2,195.6,172.8,220.0,197.0,203.2,201.0,175.2,39729.0,40765.0,41760.0,42723.0,43400.0,43323.0,43102.0,42583.0,176.68,196.6,198.24,193.34,169.1,186.1,200.0,190.9
2023-01-20 19:00:00,343.0,444.0,80,80,80.0,80,442,683,98.0,32.0,91.0,,0.8,4.0,3.99,22.0,0.62,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,198.7,167.2,165.0,149.05,145.0,135.1,165.55,130.5,41798.0,40859.0,39560.0,37900.0,36104.0,34474.0,32359.0,30419.0,183.45,157.11,152.55,142.39,173.64,159.12,158.0,149.2
2023-01-20 23:00:00,412.0,457.0,80,80,80.0,80,587,490,97.0,44.0,55.0,,0.93,0.98,0.0,14.0,6.0,,129.0,198.24,162.78,24.46,130.0,200.0,162.49,21.9,152.0,135.0,131.0,158.2,146.0,135.0,129.5,129.6,28515.0,27100.0,26890.0,27490.0,27339.0,26769.0,26251.0,25856.0,140.18,136.23,136.26,129.85,138.7,135.8,134.6,131.3
2023-01-21 03:00:00,529.0,446.0,80,80,80.0,80,637,589,93.0,31.0,55.0,,0.84,2.04,5.0,14.0,6.0,,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,129.9,129.5,137.4,131.0,153.0,144.0,143.9,155.0,25497.0,25136.0,25160.0,25240.0,26049.0,27235.0,29741.0,32253.0,128.19,128.03,129.37,136.29,131.3,131.13,130.57,137.0
2023-01-21 07:00:00,591.0,551.0,80,80,80.0,80,540,555,100.0,46.0,49.0,,1.52,3.31,0.0,22.0,9.62,,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,174.2,216.0,196.0,206.4,192.0,190.0,188.8,170.1,35449.0,37096.0,39094.0,39480.0,40100.0,39992.0,39504.0,38980.0,149.07,157.54,158.55,150.81,148.8,158.4,158.0,150.9
2023-01-21 11:00:00,512.0,524.0,80,80,80.0,80,425,383,96.0,54.0,41.0,,1.72,1.74,0.0,23.89,8.59,,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,166.4,160.8,163.2,152.5,168.4,158.9,176.0,182.4,38563.0,38310.0,38331.0,38095.0,37789.0,37650.0,37757.0,38153.0,139.46,132.44,131.17,133.99,140.3,131.1,130.1,133.0
2023-01-21 15:00:00,409.0,361.0,80,80,80.0,80,422,510,100.0,20.0,,,0.84,3.04,1.06,0.24,,,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,177.0,201.6,171.3,230.7,185.6,200.2,202.5,180.0,38516.0,39714.0,40748.0,41645.0,42440.0,42600.0,42497.0,42118.0,144.9,162.84,195.69,178.94,140.0,164.0,178.45,172.0
2023-01-21 19:00:00,413.0,497.0,80,80,80.0,80,487,615,95.0,50.0,49.0,,0.43,2.75,5.0,25.92,8.14,,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,188.8,165.0,165.9,157.0,159.6,151.0,170.0,142.0,40461.0,39577.0,38469.0,36920.0,35585.0,33865.0,31850.0,30333.0,153.59,148.34,140.56,131.09,155.0,141.15,138.6,130.2
2023-01-21 23:00:00,480.0,588.0,80,80,80.0,80,725,793,98.0,53.0,59.0,1.0,0.74,2.1,0.0,10.5,8.22,3.28,128.03,195.69,145.14,16.85,130.1,178.45,143.67,14.11,141.15,140.0,136.2,145.5,155.4,141.0,144.6,139.0,28533.0,27300.0,27200.0,27700.0,27261.0,26410.0,25919.0,25567.0,150.07,148.47,144.0,138.9,146.5,143.7,144.0,134.8
2023-01-22 03:00:00,608.0,510.0,80,80,80.0,80,761,819,98.0,52.0,60.0,7.0,0.8,2.04,0.0,10.0,7.7,2.8,120.36,230.01,162.01,29.32,124.5,228.1,158.74,27.44,134.6,129.0,133.3,128.0,127.0,129.3,106.3,129.6,25058.0,24667.0,24339.0,24200.0,24378.0,24871.0,26254.0,27515.0,125.49,120.36,130.01,134.7,129.5,124.5,130.45,134.55
2023-01-22 07:00:00,644.0,566.0,80,80,80.0,80,688,756,98.0,60.0,68.0,,2.5,5.97,0.0,17.0,6.0,,120.36,230.01,162.01,29.32,124.5,228.1,158.74,27.44,129.86,160.3,130.5,178.1,158.9,161.6,155.5,152.9,29011.0,29978.0,32007.0,33400.0,34577.0,34764.0,34900.0,34200.0,135.84,140.1,149.64,166.42,130.0,137.8,153.3,156.9
